n_watch,man,unmarried,rate10,rate20,rate30,rate40,rate50,rate60,job1,job2,job3,job4,job5,job6,job7,job8,job9,job10,job11,job12,job13,job14,job15,job16
55,0.454545454545455,0.272727272727273,0.0363636363636364,0.127272727272727,0.2,0.272727272727273,0.254545454545455,0.109090909090909,0.272727272727273,0.127272727272727,0.0363636363636364,0,0.0363636363636364,0.0181818181818182,0,0,0,0.0181818181818182,0,0,0.236363636363636,0.145454545454545,0.0545454545454545,0.0545454545454545
65,0.4,0.261538461538462,0.0153846153846154,0.0461538461538462,0.292307692307692,0.307692307692308,0.276923076923077,0.0615384615384615,0.338461538461539,0.107692307692308,0.0923076923076923,0,0.0615384615384615,0.0615384615384615,0,0,0,0.0153846153846154,0,0,0.123076923076923,0.153846153846154,0.0307692307692308,0.0153846153846154
74,0.77027027027027,0.567567567567568,0.0540540540540541,0.175675675675676,0.175675675675676,0.283783783783784,0.22972972972973,0.0810810810810811,0.418918918918919,0.121621621621622,0.0540540540540541,0,0.0945945945945946,0.0405405405405405,0,0,0,0,0.0810810810810811,0,0.027027027027027,0.0405405405405405,0.0810810810810811,0.0405405405405405
11,0.727272727272727,0.545454545454545,0,0.181818181818182,0,0.363636363636364,0.363636363636364,0.0909090909090909,0.272727272727273,0,0,0,0.363636363636364,0.0909090909090909,0,0,0,0,0,0,0.0909090909090909,0.0909090909090909,0,0.0909090909090909
147,0.510204081632653,0.210884353741497,0.0272108843537415,0.0272108843537415,0.19047619047619,0.272108843537415,0.285714285714286,0.197278911564626,0.346938775510204,0.0816326530612245,0.0612244897959184,0,0.0748299319727891,0.0340136054421769,0,0,0,0.0136054421768707,0.00680272108843537,0,0.129251700680272,0.122448979591837,0.115646258503401,0.0136054421768707
43,0.232558139534884,0.13953488372093,0,0.0232558139534884,0.0697674418604651,0.209302325581395,0.232558139534884,0.465116279069768,0.162790697674419,0.0697674418604651,0.0465116279069768,0,0,0,0,0,0,0,0.0232558139534884,0,0.372093023255814,0.116279069767442,0.13953488372093,0.0697674418604651
16,0.375,0.1875,0,0.0625,0.125,0,0.5,0.3125,0.0625,0.0625,0.0625,0,0,0,0,0,0,0,0,0,0.1875,0.1875,0.25,0.1875
107,0.345794392523364,0.242990654205607,0.0186915887850467,0.0186915887850467,0.102803738317757,0.242990654205607,0.336448598130841,0.280373831775701,0.158878504672897,0.0654205607476636,0,0,0.0654205607476636,0.0747663551401869,0,0,0,0,0.0186915887850467,0,0.214953271028037,0.158878504672897,0.186915887850467,0.0560747663551402
281,0.501779359430605,0.306049822064057,0.0355871886120997,0.0711743772241993,0.206405693950178,0.259786476868327,0.274021352313167,0.153024911032029,0.341637010676157,0.0889679715302491,0.0711743772241993,0,0.0391459074733096,0.0355871886120997,0,0,0,0.0213523131672598,0.0249110320284698,0,0.160142348754448,0.110320284697509,0.0533807829181495,0.0533807829181495
43,0.488372093023256,0.348837209302326,0.0697674418604651,0.0930232558139535,0.186046511627907,0.325581395348837,0.255813953488372,0.0697674418604651,0.255813953488372,0.13953488372093,0.0465116279069768,0,0.0697674418604651,0.0465116279069768,0,0,0,0.0465116279069768,0.0465116279069768,0,0.116279069767442,0.13953488372093,0.0697674418604651,0.0232558139534884
24,0.458333333333333,0.416666666666667,0.0833333333333333,0.0416666666666667,0.125,0.375,0.333333333333333,0.0416666666666667,0.25,0,0.0416666666666667,0,0.0416666666666667,0.0416666666666667,0,0,0,0.0833333333333333,0.0416666666666667,0,0.125,0.208333333333333,0.125,0.0416666666666667
12,0.416666666666667,0.416666666666667,0.0833333333333333,0,0.166666666666667,0.5,0.25,0,0.333333333333333,0.25,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0,0,0,0.0833333333333333,0.0833333333333333,0.0833333333333333
13,0.846153846153846,1,0,0,0,0.230769230769231,0.307692307692308,0.461538461538462,0.384615384615385,0.230769230769231,0.153846153846154,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0
13,0.230769230769231,0.461538461538462,0.0769230769230769,0,0,0.230769230769231,0.384615384615385,0.307692307692308,0.384615384615385,0,0,0,0,0.0769230769230769,0,0,0,0,0.0769230769230769,0,0.307692307692308,0.0769230769230769,0.0769230769230769,0
2,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0
28,0.464285714285714,0.357142857142857,0.0357142857142857,0.107142857142857,0.285714285714286,0.214285714285714,0.178571428571429,0.178571428571429,0.178571428571429,0.107142857142857,0,0,0.0357142857142857,0.107142857142857,0,0,0,0,0.0714285714285714,0,0.285714285714286,0.107142857142857,0.0357142857142857,0.0714285714285714
13,0.461538461538462,0.0769230769230769,0,0,0.230769230769231,0,0.307692307692308,0.461538461538462,0.153846153846154,0.0769230769230769,0.0769230769230769,0,0.0769230769230769,0,0,0,0,0,0,0,0.307692307692308,0.0769230769230769,0.230769230769231,0
38,0.289473684210526,0.105263157894737,0,0.131578947368421,0.5,0.315789473684211,0.0526315789473684,0,0.131578947368421,0.0526315789473684,0.0526315789473684,0,0.0263157894736842,0.0263157894736842,0,0,0,0,0,0,0.447368421052632,0.184210526315789,0.0526315789473684,0.0263157894736842
77,0.545454545454545,0.25974025974026,0.051948051948052,0.051948051948052,0.181818181818182,0.142857142857143,0.350649350649351,0.220779220779221,0.168831168831169,0.142857142857143,0.051948051948052,0,0.038961038961039,0.0909090909090909,0,0,0.012987012987013,0.038961038961039,0.025974025974026,0,0.168831168831169,0.103896103896104,0.0909090909090909,0.0649350649350649
93,0.56989247311828,0.301075268817204,0.021505376344086,0.032258064516129,0.129032258064516,0.279569892473118,0.21505376344086,0.32258064516129,0.32258064516129,0.139784946236559,0.0860215053763441,0.010752688172043,0.032258064516129,0.032258064516129,0,0,0,0.010752688172043,0.021505376344086,0,0.139784946236559,0.0645161290322581,0.10752688172043,0.032258064516129
59,0.576271186440678,0.355932203389831,0.0169491525423729,0.0677966101694915,0.203389830508475,0.355932203389831,0.203389830508475,0.152542372881356,0.271186440677966,0.254237288135593,0.0169491525423729,0,0.0677966101694915,0.0338983050847458,0,0,0,0.0169491525423729,0.0169491525423729,0,0.135593220338983,0.0169491525423729,0.135593220338983,0.0338983050847458
13,0.846153846153846,0.615384615384615,0.0769230769230769,0.230769230769231,0.0769230769230769,0.230769230769231,0.230769230769231,0.153846153846154,0.384615384615385,0,0.0769230769230769,0,0.0769230769230769,0.0769230769230769,0,0,0,0.0769230769230769,0.153846153846154,0,0,0,0.153846153846154,0
4,0.75,0.25,0,0,0,0.5,0.25,0.25,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0
5,0.6,0.4,0,0,0,0.2,0.8,0,0.6,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0
77,0.467532467532468,0.272727272727273,0.012987012987013,0.025974025974026,0.12987012987013,0.298701298701299,0.350649350649351,0.181818181818182,0.324675324675325,0.103896103896104,0.142857142857143,0,0.038961038961039,0.025974025974026,0,0,0,0.012987012987013,0,0,0.168831168831169,0.0909090909090909,0.0779220779220779,0.012987012987013
20,0.15,0.25,0,0.05,0.05,0.35,0.35,0.2,0.2,0,0,0,0.05,0,0,0,0,0,0.05,0,0.35,0.25,0.1,0
11,0.272727272727273,0.272727272727273,0,0,0.181818181818182,0.181818181818182,0.454545454545455,0.181818181818182,0.181818181818182,0.0909090909090909,0,0,0.0909090909090909,0,0,0,0,0,0,0,0.272727272727273,0.272727272727273,0.0909090909090909,0
8,0.375,0.25,0,0.125,0.25,0.25,0.375,0,0.25,0,0,0,0.125,0,0,0,0,0,0.125,0,0.375,0,0.125,0
28,0.678571428571429,0.285714285714286,0,0.0714285714285714,0.0714285714285714,0.142857142857143,0.25,0.464285714285714,0.25,0.0714285714285714,0.0357142857142857,0,0,0.0714285714285714,0,0,0,0,0.0357142857142857,0,0.178571428571429,0,0.321428571428571,0.0357142857142857
15,0.533333333333333,0.133333333333333,0,0.0666666666666667,0.266666666666667,0.0666666666666667,0.133333333333333,0.466666666666667,0.266666666666667,0.133333333333333,0,0,0,0.0666666666666667,0,0,0,0,0.0666666666666667,0,0.266666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667
4,0.25,0.5,0,0,0,0.25,0.75,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0
49,0.510204081632653,0.306122448979592,0,0.0204081632653061,0.122448979591837,0.244897959183673,0.306122448979592,0.306122448979592,0.0816326530612245,0.122448979591837,0.0408163265306122,0,0.0612244897959184,0.0612244897959184,0,0,0,0,0,0,0.244897959183673,0.163265306122449,0.183673469387755,0.0408163265306122
68,0.514705882352941,0.25,0.0147058823529412,0.0882352941176471,0.132352941176471,0.176470588235294,0.294117647058824,0.294117647058824,0.323529411764706,0.117647058823529,0.0882352941176471,0,0.0441176470588235,0.0294117647058824,0,0,0,0.0147058823529412,0.0294117647058824,0.0147058823529412,0.117647058823529,0.0735294117647059,0.0882352941176471,0.0588235294117647
72,0.527777777777778,0.263888888888889,0.0138888888888889,0.0416666666666667,0.152777777777778,0.236111111111111,0.333333333333333,0.222222222222222,0.305555555555556,0.0972222222222222,0.125,0,0.0277777777777778,0.0138888888888889,0,0,0,0,0.0138888888888889,0,0.166666666666667,0.0972222222222222,0.111111111111111,0.0416666666666667
22,0.409090909090909,0.363636363636364,0,0,0.363636363636364,0.136363636363636,0.363636363636364,0.136363636363636,0.181818181818182,0.136363636363636,0.0909090909090909,0,0.0909090909090909,0.0454545454545455,0,0,0,0,0,0,0.136363636363636,0.0909090909090909,0.181818181818182,0.0454545454545455
10,0.7,0.5,0,0,0.3,0.2,0.2,0.3,0.2,0.2,0,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1
4,0.5,0.5,0,0,0,0.5,0.5,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0
1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.333333333333333,1,0,0,0.0833333333333333,0.166666666666667,0.5,0.25,0.25,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0.416666666666667,0.166666666666667,0.0833333333333333,0
25,0.32,1,0,0.04,0.56,0.32,0.04,0.04,0.36,0.04,0.04,0,0,0,0,0,0,0,0,0,0.48,0.08,0,0
17,0.117647058823529,0.0588235294117647,0,0.0588235294117647,0.588235294117647,0.352941176470588,0,0,0.176470588235294,0.0588235294117647,0.0588235294117647,0,0.0588235294117647,0,0,0,0,0,0,0,0.470588235294118,0.176470588235294,0,0
46,0.260869565217391,0.0217391304347826,0,0.260869565217391,0.565217391304348,0.108695652173913,0.0217391304347826,0.0434782608695652,0.217391304347826,0.0217391304347826,0.0434782608695652,0,0.0652173913043478,0,0,0,0,0,0,0,0.478260869565217,0.0869565217391304,0.0652173913043478,0.0217391304347826
15,0.2,1,0,0.0666666666666667,0.6,0.2,0.0666666666666667,0.0666666666666667,0.133333333333333,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0.733333333333333,0,0.0666666666666667,0
2,0.5,0.5,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
3,0.333333333333333,0.333333333333333,0,0.666666666666667,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0
3,0.666666666666667,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0
3,1,1,0,0,0.666666666666667,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0
0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0.25,1,0,0,0.75,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0
7,0.142857142857143,1,0,0,0.714285714285714,0.285714285714286,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,0,0,0
22,0.0909090909090909,1,0,0.227272727272727,0.636363636363636,0.0909090909090909,0,0.0454545454545455,0.136363636363636,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0.681818181818182,0.0909090909090909,0.0454545454545455,0
17,0.117647058823529,1,0,0.235294117647059,0.647058823529412,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0.647058823529412,0.176470588235294,0.0588235294117647,0
20,0.15,0.05,0,0.1,0.6,0.25,0,0.05,0.2,0.05,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.05,0
16,0.3125,0.125,0,0.0625,0.6875,0.1875,0,0.0625,0.3125,0,0,0,0.0625,0.0625,0,0,0,0,0,0,0.3125,0.1875,0,0.0625
3,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0
8,0.125,0.25,0,0,0.125,0.375,0.25,0.25,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0.25,0.125,0.375,0
9,0.666666666666667,0.444444444444444,0,0.111111111111111,0.222222222222222,0.111111111111111,0.222222222222222,0.333333333333333,0.333333333333333,0.111111111111111,0,0,0,0.111111111111111,0,0,0,0,0,0,0.222222222222222,0,0.222222222222222,0
12,0.416666666666667,0.666666666666667,0.0833333333333333,0,0.5,0.166666666666667,0.25,0,0.416666666666667,0,0.0833333333333333,0,0,0,0,0,0,0.0833333333333333,0,0,0.25,0,0,0.166666666666667
2,0.5,1,0,0,0.5,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0.615384615384615,0.307692307692308,0,0.0384615384615385,0.115384615384615,0.269230769230769,0.384615384615385,0.192307692307692,0.461538461538462,0.115384615384615,0.0384615384615385,0,0.0384615384615385,0.192307692307692,0,0,0,0,0,0,0.0384615384615385,0.115384615384615,0,0
90,0.422222222222222,0.244444444444444,0.0444444444444444,0.0888888888888889,0.244444444444444,0.133333333333333,0.244444444444444,0.244444444444444,0.211111111111111,0.0555555555555556,0.0333333333333333,0,0.0222222222222222,0.0444444444444444,0,0,0,0.0222222222222222,0.0444444444444444,0,0.3,0.0666666666666667,0.155555555555556,0.0444444444444444
20,0.5,0.2,0.05,0.05,0.15,0.25,0.3,0.2,0.2,0,0.1,0,0.05,0.15,0,0,0,0,0,0.05,0.15,0.2,0.05,0.05
69,0.391304347826087,0.115942028985507,0,0.072463768115942,0.188405797101449,0.246376811594203,0.260869565217391,0.231884057971015,0.115942028985507,0.0434782608695652,0.0434782608695652,0,0.0434782608695652,0.0434782608695652,0,0,0,0,0,0,0.231884057971015,0.231884057971015,0.202898550724638,0.0434782608695652
97,0.309278350515464,0.206185567010309,0.0309278350515464,0.164948453608247,0.298969072164948,0.237113402061856,0.164948453608247,0.103092783505155,0.288659793814433,0.103092783505155,0.0103092783505155,0,0.0412371134020619,0.0412371134020619,0,0,0,0.0103092783505155,0.0515463917525773,0,0.247422680412371,0.175257731958763,0.0309278350515464,0
132,0.46969696969697,0.356060606060606,0.0378787878787879,0.113636363636364,0.234848484848485,0.265151515151515,0.272727272727273,0.0757575757575758,0.363636363636364,0.106060606060606,0.053030303030303,0,0.0378787878787879,0.0454545454545455,0,0,0,0.0151515151515152,0.0454545454545455,0,0.143939393939394,0.106060606060606,0.0303030303030303,0.053030303030303
31,0.548387096774194,0.548387096774194,0,0.129032258064516,0.290322580645161,0.354838709677419,0.161290322580645,0.0645161290322581,0.258064516129032,0.32258064516129,0.032258064516129,0,0.0967741935483871,0.032258064516129,0,0,0,0,0.032258064516129,0,0.0645161290322581,0.129032258064516,0,0.032258064516129
55,0.509090909090909,0.272727272727273,0,0.0545454545454545,0.109090909090909,0.381818181818182,0.236363636363636,0.218181818181818,0.363636363636364,0.127272727272727,0.0545454545454545,0,0.0727272727272727,0.0181818181818182,0,0,0,0,0.0181818181818182,0,0.181818181818182,0.0909090909090909,0.0545454545454545,0.0181818181818182
23,0.304347826086957,0.217391304347826,0,0,0.260869565217391,0.173913043478261,0.304347826086957,0.260869565217391,0.0434782608695652,0,0.0434782608695652,0,0.0869565217391304,0,0,0,0,0,0,0,0.521739130434783,0.0434782608695652,0.260869565217391,0
41,0.634146341463415,0.146341463414634,0.024390243902439,0,0.0731707317073171,0.24390243902439,0.365853658536585,0.292682926829268,0.219512195121951,0.0487804878048781,0.0487804878048781,0.024390243902439,0.024390243902439,0.0487804878048781,0,0,0,0.024390243902439,0,0,0.24390243902439,0.0975609756097561,0.195121951219512,0.024390243902439
180,0.4,0.222222222222222,0.0166666666666667,0.0333333333333333,0.15,0.161111111111111,0.35,0.288888888888889,0.272222222222222,0.05,0.0666666666666667,0,0.0388888888888889,0.0444444444444444,0,0,0,0.00555555555555556,0.0111111111111111,0,0.233333333333333,0.138888888888889,0.0944444444444444,0.0444444444444444
65,0.215384615384615,0.261538461538462,0.0153846153846154,0.0461538461538462,0.184615384615385,0.215384615384615,0.4,0.138461538461538,0.230769230769231,0.0769230769230769,0.0615384615384615,0,0.0461538461538462,0,0,0,0,0,0.0153846153846154,0.0153846153846154,0.292307692307692,0.184615384615385,0.0153846153846154,0.0615384615384615
56,0.5,0.25,0,0.0535714285714286,0.160714285714286,0.303571428571429,0.357142857142857,0.125,0.107142857142857,0.178571428571429,0.0892857142857143,0,0.107142857142857,0.0357142857142857,0,0,0,0,0,0,0.232142857142857,0.125,0.0535714285714286,0.0714285714285714
44,0.590909090909091,0.522727272727273,0.0454545454545455,0.113636363636364,0.25,0.204545454545455,0.340909090909091,0.0454545454545455,0.477272727272727,0.0227272727272727,0.0227272727272727,0,0.0454545454545455,0.0454545454545455,0,0,0,0.0227272727272727,0.0454545454545455,0,0.0454545454545455,0.0681818181818182,0.113636363636364,0.0909090909090909
7,0.714285714285714,0.571428571428571,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.142857142857143,0.142857142857143,0,0,0.285714285714286,0.142857142857143,0,0,0,0,0,0,0,0,0.142857142857143,0.142857142857143
8,0.75,0.25,0.125,0,0.25,0.375,0.125,0.125,0.25,0.125,0.125,0,0.125,0.125,0,0,0,0.125,0,0,0,0,0,0.125
151,0.450331125827815,0.198675496688742,0.0198675496688742,0.0662251655629139,0.211920529801325,0.264900662251656,0.298013245033113,0.139072847682119,0.271523178807947,0.0860927152317881,0.0596026490066225,0,0.0596026490066225,0.00662251655629139,0,0,0,0.00662251655629139,0.0132450331125828,0.00662251655629139,0.23841059602649,0.132450331125828,0.0860927152317881,0.033112582781457
111,0.369369369369369,0.144144144144144,0.00900900900900901,0.018018018018018,0.18018018018018,0.297297297297297,0.288288288288288,0.207207207207207,0.153153153153153,0.0540540540540541,0.036036036036036,0,0.0630630630630631,0.036036036036036,0,0,0,0,0,0,0.423423423423423,0.0720720720720721,0.135135135135135,0.027027027027027
62,0.32258064516129,0.17741935483871,0.032258064516129,0.0161290322580645,0.258064516129032,0.193548387096774,0.354838709677419,0.145161290322581,0.129032258064516,0.17741935483871,0.0161290322580645,0,0,0.0161290322580645,0,0,0,0.032258064516129,0,0,0.274193548387097,0.209677419354839,0.129032258064516,0.0161290322580645
61,0.622950819672131,0.245901639344262,0.0163934426229508,0.147540983606557,0.262295081967213,0.295081967213115,0.229508196721311,0.0491803278688525,0.360655737704918,0.147540983606557,0.0983606557377049,0,0.0491803278688525,0.0163934426229508,0,0,0,0.0163934426229508,0.0327868852459016,0,0.163934426229508,0.0655737704918033,0.0327868852459016,0.0163934426229508
84,0.488095238095238,0.30952380952381,0.0119047619047619,0.119047619047619,0.30952380952381,0.30952380952381,0.202380952380952,0.0476190476190476,0.285714285714286,0.166666666666667,0.0595238095238095,0,0.0357142857142857,0.0238095238095238,0,0,0,0,0.0357142857142857,0,0.19047619047619,0.107142857142857,0.0476190476190476,0.0476190476190476
7,0.428571428571429,0.428571428571429,0,0,0,0.571428571428571,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0,0.285714285714286,0,0,0,0,0,0,0.285714285714286,0.142857142857143,0,0
100,0.45,0.2,0.01,0.01,0.16,0.3,0.36,0.16,0.34,0.1,0.09,0,0.03,0.02,0,0,0,0.01,0.01,0,0.23,0.14,0.01,0.02
76,0.526315789473684,0.223684210526316,0.0131578947368421,0.0263157894736842,0.105263157894737,0.25,0.263157894736842,0.342105263157895,0.197368421052632,0.0921052631578947,0.0394736842105263,0,0.0526315789473684,0.0526315789473684,0,0,0,0,0.0263157894736842,0,0.223684210526316,0.0394736842105263,0.184210526315789,0.0921052631578947
28,0.535714285714286,0.142857142857143,0,0.0357142857142857,0.0714285714285714,0.214285714285714,0.142857142857143,0.535714285714286,0.142857142857143,0.0357142857142857,0,0,0.0714285714285714,0.0714285714285714,0,0,0,0,0,0,0.285714285714286,0.0714285714285714,0.25,0.0714285714285714
201,0.422885572139304,0.189054726368159,0.0149253731343284,0.0597014925373134,0.27363184079602,0.278606965174129,0.17910447761194,0.194029850746269,0.17910447761194,0.114427860696517,0.054726368159204,0,0.0497512437810945,0.0248756218905473,0,0,0,0.0149253731343284,0.0149253731343284,0,0.27363184079602,0.119402985074627,0.114427860696517,0.0398009950248756
114,0.254385964912281,0.219298245614035,0,0.087719298245614,0.184210526315789,0.271929824561404,0.298245614035088,0.157894736842105,0.175438596491228,0.105263157894737,0.0087719298245614,0,0.0614035087719298,0.0263157894736842,0,0,0,0,0.0350877192982456,0.0087719298245614,0.271929824561404,0.166666666666667,0.0964912280701754,0.043859649122807
283,0.420494699646643,0.243816254416961,0.0318021201413428,0.0600706713780919,0.222614840989399,0.300353356890459,0.240282685512367,0.144876325088339,0.279151943462898,0.0954063604240283,0.0777385159010601,0,0.0459363957597173,0.0247349823321555,0,0,0,0.0106007067137809,0.0424028268551237,0,0.19434628975265,0.130742049469965,0.0565371024734982,0.0424028268551237
39,0.435897435897436,0.358974358974359,0,0.153846153846154,0.128205128205128,0.256410256410256,0.384615384615385,0.0769230769230769,0.256410256410256,0.153846153846154,0.0512820512820513,0,0.102564102564103,0.0512820512820513,0,0,0,0,0.0512820512820513,0,0.128205128205128,0.102564102564103,0.102564102564103,0
20,0.65,0.5,0.05,0.1,0.15,0.3,0.3,0.1,0.2,0.15,0.1,0,0.2,0.1,0,0,0,0,0,0.05,0.05,0,0.15,0
4,0.5,1,0,0,0,0.5,0,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
3,1,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,0
2,1,1,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
3,0.666666666666667,0.666666666666667,0,0,0.333333333333333,0,0.666666666666667,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0
8,0.625,0.375,0,0,0.25,0.25,0.25,0.25,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0.375,0
39,0.435897435897436,0.128205128205128,0.0512820512820513,0.0256410256410256,0.512820512820513,0.307692307692308,0.0512820512820513,0.0512820512820513,0.256410256410256,0.0769230769230769,0.0769230769230769,0,0,0,0,0,0,0.0256410256410256,0,0,0.307692307692308,0.128205128205128,0.0769230769230769,0.0512820512820513
69,0.478260869565217,0.188405797101449,0,0.0579710144927536,0.173913043478261,0.217391304347826,0.318840579710145,0.231884057971015,0.246376811594203,0.115942028985507,0.0434782608695652,0.0144927536231884,0.0434782608695652,0.0289855072463768,0,0,0,0,0.0144927536231884,0,0.159420289855072,0.144927536231884,0.144927536231884,0.0434782608695652
80,0.5375,0.2875,0.0125,0.0625,0.1125,0.325,0.3125,0.175,0.2875,0.1,0.0625,0,0.025,0.05,0,0,0,0.0125,0.0125,0.0125,0.0875,0.175,0.1375,0.0375
255,0.56078431372549,0.298039215686275,0.0352941176470588,0.0705882352941176,0.207843137254902,0.290196078431373,0.305882352941177,0.0901960784313725,0.333333333333333,0.101960784313725,0.0862745098039216,0,0.0862745098039216,0.0352941176470588,0,0,0,0.0274509803921569,0.0274509803921569,0.00784313725490196,0.141176470588235,0.0745098039215686,0.0549019607843137,0.0235294117647059
18,0.555555555555556,0.5,0.0555555555555556,0.166666666666667,0.222222222222222,0.222222222222222,0.333333333333333,0,0.222222222222222,0.277777777777778,0.111111111111111,0,0.166666666666667,0,0,0,0,0,0,0,0,0.111111111111111,0,0.111111111111111
4,1,0.75,0,0.25,0,0.25,0.5,0,0.75,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.428571428571429,0.142857142857143,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.142857142857143,0.142857142857143,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0.428571428571429,0.142857142857143,0.142857142857143,0
86,0.558139534883721,0.302325581395349,0.0116279069767442,0.0465116279069768,0.0930232558139535,0.244186046511628,0.383720930232558,0.22093023255814,0.302325581395349,0.104651162790698,0.127906976744186,0,0.0348837209302326,0,0,0,0,0,0.0232558139534884,0.0116279069767442,0.13953488372093,0.0930232558139535,0.0930232558139535,0.0697674418604651
49,0.346938775510204,0.163265306122449,0,0.0204081632653061,0.163265306122449,0.224489795918367,0.26530612244898,0.326530612244898,0.204081632653061,0.0816326530612245,0.0612244897959184,0,0.0408163265306122,0.0204081632653061,0,0,0,0,0,0,0.244897959183673,0.224489795918367,0.102040816326531,0.0204081632653061
20,0.4,0.15,0,0,0.15,0.1,0.3,0.45,0.1,0.1,0.05,0,0,0.05,0,0,0,0,0,0,0.25,0.2,0.15,0.1
3,0.666666666666667,0.666666666666667,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0
38,0.552631578947369,0.157894736842105,0,0,0.0526315789473684,0.236842105263158,0.263157894736842,0.447368421052632,0.0789473684210526,0.0789473684210526,0,0,0.0263157894736842,0.0526315789473684,0,0,0,0,0,0,0.315789473684211,0.0789473684210526,0.315789473684211,0.0526315789473684
5,0.8,0.6,0,0,0.2,0.2,0.2,0.4,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.4,0
10,0.4,0.3,0,0,0.1,0.3,0.2,0.4,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0.4,0.1,0.2,0.1
113,0.513274336283186,0.256637168141593,0.0530973451327434,0,0.0530973451327434,0.238938053097345,0.371681415929204,0.283185840707965,0.221238938053097,0.115044247787611,0.0619469026548673,0,0.0442477876106195,0.0353982300884956,0,0,0,0.0265486725663717,0,0,0.185840707964602,0.115044247787611,0.141592920353982,0.0530973451327434
89,0.449438202247191,0.292134831460674,0.0112359550561798,0.0786516853932584,0.134831460674157,0.247191011235955,0.314606741573034,0.213483146067416,0.269662921348315,0.0112359550561798,0.0561797752808989,0,0.0786516853932584,0.0561797752808989,0,0,0,0,0.0224719101123596,0.0112359550561798,0.224719101123596,0.0898876404494382,0.0898876404494382,0.0898876404494382
55,0.454545454545455,0.236363636363636,0,0.0545454545454545,0.163636363636364,0.236363636363636,0.327272727272727,0.218181818181818,0.290909090909091,0.127272727272727,0.0909090909090909,0,0.0545454545454545,0.0363636363636364,0,0,0,0,0.0181818181818182,0,0.145454545454545,0.0909090909090909,0.109090909090909,0.0363636363636364
